#{"t_start": 1748637379.4252467, "env_id": "Maze-v0"}
r,l,t
-18.0,10,17.551832
-14.0,10,17.562135
-18.0,10,17.572268
-16.0,10,17.582052
-19.0,10,17.592042
-17.0,10,17.602249
-18.0,10,17.611954
-14.0,10,17.622411
0.0,1,17.623975
-19.0,10,17.633584
-19.0,10,17.643161
-18.0,10,17.653567
-19.0,10,17.664287
-19.0,10,17.678862
-18.0,10,17.69298
-19.0,10,17.721652
-18.0,10,17.737592
-14.0,10,17.756962
-19.0,10,17.768654
-18.0,10,17.78275
-18.0,10,17.793872
-17.0,10,17.806602
-19.0,10,17.816755
-19.0,10,17.828501
-17.0,10,17.838949
-18.0,10,17.849308
-18.0,10,17.860292
-12.0,10,17.874581
-18.0,10,17.886791
-19.0,10,17.897041
-18.0,10,17.907278
-19.0,10,17.917388
-19.0,10,17.927735
-15.0,10,17.938816
-18.0,10,17.948982
-19.0,10,17.95892
-19.0,10,17.968464
-18.0,10,17.978065
-17.0,10,17.987578
-18.0,10,17.999231
-11.0,10,18.010771
-19.0,10,18.020683
-18.0,10,18.030901
-19.0,10,18.041084
-14.0,10,18.05267
0.0,1,18.055365
-18.0,10,18.065128
-18.0,10,18.076093
-18.0,10,18.086398
-19.0,10,18.096182
-18.0,10,18.106289
-19.0,10,18.116616
-19.0,10,18.127425
-15.0,10,18.140404
-16.0,10,18.152842
-18.0,10,18.169988
-18.0,10,18.188244
-18.0,10,18.201791
0.0,1,18.203901
-18.0,10,18.217443
-16.0,10,18.23011
0.0,1,18.231648
-16.0,10,18.241481
-17.0,10,18.252979
0.0,1,18.254682
-19.0,10,18.267164
-18.0,10,18.276941
-15.0,10,18.286673
-10.0,10,18.296471
-17.0,10,18.307768
-19.0,10,18.320232
0.0,1,18.321696
-19.0,10,18.331591
-19.0,10,18.342734
-10.0,10,18.35417
-16.0,10,18.364076
-19.0,10,18.38044
-16.0,10,18.391304
-19.0,10,18.401386
-10.0,10,18.411201
-18.0,10,18.421025
-19.0,10,18.431067
-18.0,10,18.441637
-18.0,10,18.451759
-16.0,10,18.46187
-18.0,10,18.471727
0.0,1,18.473095
-19.0,10,18.483128
-18.0,10,18.49295
-19.0,10,18.507836
-19.0,10,18.517594
-18.0,10,18.527406
-19.0,10,18.536973
-17.0,10,18.546738
-19.0,10,18.556563
-18.0,10,18.566134
-19.0,10,18.575755
-19.0,10,18.585332
-18.0,10,18.595478
-19.0,10,18.606966
-19.0,10,18.617082
-19.0,10,20.065147
-19.0,10,20.077523
-19.0,10,20.08985
-19.0,10,20.10123
-19.0,10,20.114534
-16.0,10,20.127657
-19.0,10,20.139971
-19.0,10,20.152694
-16.0,10,20.163458
-18.0,10,20.17443
-19.0,10,20.185409
-19.0,10,20.195621
-19.0,10,20.205978
-19.0,10,20.216439
-15.0,10,20.227483
-18.0,10,20.23792
-19.0,10,20.248744
-16.0,10,20.260885
-19.0,10,20.270976
-18.0,10,20.284433
-18.0,10,20.297051
-19.0,10,20.307489
-18.0,10,20.318148
-17.0,10,20.328443
-18.0,10,20.338984
-19.0,10,20.350303
-19.0,10,20.360274
-18.0,10,20.370639
-19.0,10,20.38121
-19.0,10,20.391537
-19.0,10,20.401586
-19.0,10,20.411375
-19.0,10,20.421026
0.0,1,20.422448
-19.0,10,20.432454
-19.0,10,20.442432
-18.0,10,20.452097
-19.0,10,20.462229
-19.0,10,20.472042
-19.0,10,20.482959
-19.0,10,20.496883
-19.0,10,20.515878
-19.0,10,20.528593
-19.0,10,20.540527
-19.0,10,20.551441
-18.0,10,20.561933
-19.0,10,20.572485
-17.0,10,20.584501
-19.0,10,20.599085
-19.0,10,20.609857
-16.0,10,20.620744
-18.0,10,20.631386
-19.0,10,20.641805
-18.0,10,20.651497
-14.0,10,20.662349
-19.0,10,20.672912
-19.0,10,20.683039
0.0,1,20.684424
-19.0,10,20.693879
-17.0,10,20.703642
0.0,1,20.704993
-19.0,10,20.714429
-16.0,10,20.72561
-19.0,10,20.736438
-19.0,10,20.746807
-18.0,10,20.759068
-19.0,10,20.769385
-14.0,10,20.779637
-19.0,10,20.789601
-19.0,10,20.799745
-19.0,10,20.812117
-19.0,10,20.821856
