#{"t_start": 1748467024.7885597, "env_id": "Maze-v0"}
r,l,t
-132.0,23,33.383145
-131.0,23,33.406628
-104.0,20,33.427174
-133.0,22,33.450497
-90.0,21,34.736725
-129.0,21,34.757957
-114.0,20,34.781172
-113.0,20,34.805787
-121.0,19,34.828233
-127.0,21,34.853151
-88.0,20,34.884557
-130.0,22,34.910723
-114.0,18,34.930055
-98.0,19,34.954255
-84.0,20,34.985622
-82.0,19,35.005476
-117.0,20,35.027029
-111.0,18,35.049405
-122.0,20,35.072083
-94.0,19,35.093355
-123.0,21,35.120448
-131.0,20,35.148955
-115.0,22,35.173224
-101.0,20,35.194061
-103.0,18,35.21414
-135.0,21,35.239129
-107.0,20,35.260281
-105.0,20,35.281457
-139.0,24,35.308257
-121.0,19,35.332175
-86.0,19,35.357097
-121.0,21,35.380022
-116.0,20,35.400364
-109.0,19,35.426737
-112.0,19,35.447089
-135.0,21,35.46799
-116.0,22,35.491912
-118.0,19,35.512314
-115.0,21,35.541876
-102.0,20,35.564669
-139.0,22,35.588387
-120.0,20,35.610501
-103.0,18,35.632533
-124.0,19,35.653205
-108.0,18,35.672548
-108.0,18,35.69283
-98.0,19,35.718703
-101.0,18,35.742146
-130.0,19,35.762521
-114.0,18,35.780934
-109.0,21,35.806191
-124.0,19,35.831075
-111.0,20,35.853868
-136.0,22,35.879233
-122.0,21,35.906314
-130.0,21,35.928578
-119.0,22,35.954203
-125.0,20,35.976237
-98.0,19,35.998725
-141.0,21,36.023606
-140.0,20,36.043856
-129.0,20,36.066552
-141.0,21,36.090272
-122.0,20,36.112282
-106.0,19,36.134558
-107.0,20,36.156289
-119.0,20,36.178318
-102.0,20,36.201372
-121.0,19,36.220689
-122.0,20,36.241739
-105.0,20,36.26647
-112.0,18,36.288091
-138.0,21,36.309196
-109.0,23,36.336918
-129.0,21,36.365362
-108.0,20,36.389185
-104.0,19,36.423193
-96.0,20,36.446733
-129.0,20,36.470964
-149.0,23,36.49758
-102.0,18,36.517107
-130.0,24,36.546349
-167.0,26,36.590141
