#{"t_start": 1748583638.6622808, "env_id": "Maze-v0"}
r,l,t
-25.0,15,196.618525
-22.0,12,196.714128
-24.0,14,202.929174
-10.0,15,203.079507
-12.0,12,203.201446
-22.0,12,203.304811
-10.0,10,203.400978
-10.0,10,203.535033
-16.0,16,203.679334
-26.0,16,203.859319
-9.0,13,203.983289
-22.0,12,204.094664
-26.0,16,204.258887
-23.0,13,204.35901
-27.0,17,204.547559
-14.0,16,204.688846
-21.0,11,204.786855
-23.0,13,204.931337
-15.0,15,205.12022
-26.0,16,205.258112
-22.0,12,205.361019
-15.0,15,205.491798
-16.0,16,205.661762
-13.0,13,205.782852
-24.0,14,205.959353
-15.0,15,206.090706
-24.0,14,206.230169
-25.0,15,206.385715
-12.0,12,206.528005
-19.0,19,206.69308
-12.0,12,206.826385
-22.0,12,206.939466
-15.0,15,207.109155
-12.0,12,207.211831
-14.0,14,207.348881
-16.0,16,207.483647
-14.0,14,207.635812
-23.0,13,207.737189
-29.0,19,207.895228
-13.0,13,208.018496
-22.0,12,208.153058
-25.0,15,208.287022
-23.0,13,208.395765
-15.0,15,208.54126
-9.0,12,208.674959
-23.0,13,208.782962
-13.0,13,208.924422
-26.0,16,209.064968
-22.0,12,209.159758
-24.0,14,209.296398
-24.0,14,209.412863
-12.0,12,209.507784
-13.0,13,209.623951
-23.0,13,209.752603
-12.0,12,209.899997
-12.0,12,209.9947
-22.0,12,210.105765
-25.0,15,210.246856
-12.0,12,210.340521
-16.0,16,210.51925
-25.0,15,210.671517
-22.0,12,210.79826
-15.0,15,210.926346
-10.0,10,211.018302
-27.0,17,211.191902
-23.0,13,211.347183
-11.0,11,211.435757
-15.0,15,211.570308
-15.0,15,211.759006
-8.0,13,211.908912
-21.0,11,212.019178
-25.0,15,212.158964
-29.0,19,212.342222
-11.0,11,212.457829
-21.0,11,212.572606
-10.0,10,212.690395
-12.0,12,212.788778
-15.0,15,212.962787
-12.0,12,213.096941
-15.0,15,213.250871
-23.0,13,213.398441
-15.0,15,213.537238
-10.0,10,213.654758
-22.0,12,213.766317
-26.0,16,213.887333
-24.0,14,214.033453
-14.0,14,214.177149
-21.0,11,214.274227
-20.0,10,214.358973
-12.0,12,214.475671
-25.0,15,214.609173
-25.0,15,214.774584
-29.0,19,214.961283
-12.0,12,215.066923
-25.0,15,215.237034
-23.0,13,215.369016
-8.0,11,215.487432
-22.0,12,215.619068
-24.0,14,215.75828
-13.0,13,215.897047
-23.0,13,215.997813
-25.0,15,216.133144
-24.0,14,216.260444
-24.0,14,216.395549
-17.0,17,216.550336
-14.0,14,216.689802
-23.0,13,216.792965
-10.0,10,216.873735
-16.0,16,217.047147
-22.0,12,217.17882
-20.0,10,217.3049
-22.0,12,217.438102
-24.0,14,217.568922
-15.0,15,217.714488
-25.0,16,217.847651
-16.0,16,218.004402
-23.0,13,218.112801
-11.0,11,218.242406
-13.0,13,218.369919
-19.0,19,218.57363
-13.0,13,218.680721
-14.0,14,218.839166
-29.0,19,219.029519
-25.0,15,219.1793
-14.0,14,219.327167
-21.0,11,219.415927
-12.0,12,219.54275
-12.0,12,219.669052
-27.0,17,219.853148
-22.0,12,219.986177
-16.0,16,220.15363
-15.0,15,220.303652
-23.0,13,220.459689
-31.0,21,220.689524
-13.0,13,220.789741
-11.0,11,220.905344
-23.0,13,221.062718
-23.0,13,221.176224
-22.0,12,221.295302
-27.0,17,221.441366
-12.0,12,221.561521
-24.0,14,221.684775
-22.0,12,221.790411
-23.0,13,221.912024
-25.0,15,222.107671
-23.0,13,222.269455
-21.0,11,222.362787
-27.0,17,222.544154
-26.0,16,222.729036
-9.0,12,222.877672
-14.0,14,222.994644
-10.0,10,223.095096
-22.0,12,229.293835
-25.0,15,229.452491
-22.0,12,229.59304
-21.0,11,229.699754
-27.0,17,229.844773
-19.0,19,230.039316
-24.0,14,230.212965
-21.0,11,230.330985
-23.0,13,230.427915
-18.0,18,230.632767
-24.0,14,230.746296
